Participant_Info_Consent.block_1/Consent,participant,session,STUDY_ID,date,expName,psychopyVersion,OS,frameRate,dissent.started,dissent.stopped,Exclusion_Criteria_1.block_1/Mental_health_conditions,exclusion.started,exclusion.stopped,GroupAllocation.started,GroupAllocation.stopped,group,survey_demographics_IU.block_1/Sex,survey_demographics_IU.block_1/Age,survey_demographics_IU.block_1/Education,survey_demographics_IU.block_1/Ethnicity,survey_demographics_IU.block_1/Politics,survey_demographics_IU.block_1/IU_scale.q1,survey_demographics_IU.block_1/IU_scale.q2,survey_demographics_IU.block_1/IU_scale.q3,survey_demographics_IU.block_1/IU_scale.q4,survey_demographics_IU.block_1/IU_scale.q5,survey_demographics_IU.block_1/IU_scale.q6,survey_demographics_IU.block_1/IU_scale.q7,survey_demographics_IU.block_1/IU_scale.q8,survey_demographics_IU.block_1/IU_scale.q9,survey_demographics_IU.block_1/IU_scale.q10,survey_demographics_IU.block_1/IU_scale.q11,survey_demographics_IU.block_1/IU_scale.q12,Instructions.started,Instructions.stopped,Example.started,Example.stopped,Trials.started,Trials.stopped,Score,RT,response.x,response.y,response.leftButton,response.midButton,response.rightButton,response.clicked_name,Feedback.started,Feedback.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,rule,card,corrAns,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,blocks.ran,useRows,Scenarios.block_1/Expert Panel,Scenarios.block_1/Team Tension,Scenarios.block_1/Networking Gaffe,Scenarios.block_1/Viral Oversight,Scenarios.block_1/question16,ProgressBar.started,ProgressBar.stopped,feedback_50.started,feedback_50.stopped,press_spacebar_2.keys,press_spacebar_2.rt,press_spacebar_2.duration,show_feeback_hi.thisRepN,show_feeback_hi.thisTrialN,show_feeback_hi.thisN,show_feeback_hi.thisIndex,show_feeback_hi.ran,ETMS_survey_end.block_1/Epistemic Trust Mistrust.ETMS_1,ETMS_survey_end.block_1/Epistemic Trust Mistrust.ETMS_2,ETMS_survey_end.block_1/Epistemic Trust Mistrust.ETMS_3,ETMS_survey_end.block_1/Epistemic Trust Mistrust.ETMS_4,ETMS_survey_end.block_1/Epistemic Trust Mistrust.ETMS_5,ETMS_survey_end.block_1/Epistemic Trust Mistrust.ETMS_6,ETMS_survey_end.block_1/Epistemic Trust Mistrust.ETMS_7,ETMS_survey_end.block_1/Epistemic Trust Mistrust.ETMS_8,ETMS_survey_end.block_1/Epistemic Trust Mistrust.ETMS_9,ETMS_survey_end.block_1/Epistemic Trust Mistrust.ETMS_10,ETMS_survey_end.block_1/Epistemic Trust Mistrust.ETMS_11,ETMS_survey_end.block_1/Epistemic Trust Mistrust.ETMS_12,ETMS_survey_end.block_1/Epistemic Trust Mistrust.ETMS_14,ETMS_survey_end.block_1/Epistemic Trust Mistrust.ETMS_13,ETMS_survey_end.block_1/Epistemic Trust Mistrust.ETMS_15,ETMS_survey_end.block_1/Epistemic Trust Mistrust.ETMS_16,ETMS_survey_end.block_1/Epistemic Trust Mistrust.ETMS_17,ETMS_survey_end.block_1/Epistemic Trust Mistrust.ETMS_18,ETMS_survey_end.block_1/Feedback check.Q1,ETMS_survey_end.block_1/Feedback check.Q2,ETMS_survey_end.block_1/Feedback check.Q3,ETMS_survey_end.block_1/StudyPurpose,ETMS_survey_end.block_1/WereYouEvaluated,ETMS_survey_end.block_1/Feedback_interpretation,ETMS_survey_end.block_1/Suspicious,ETMS_survey_end.block_1/Disclosure,ETMS_survey_end.block_1/Data use,End.started,End.stopped
1,6a192b448f463e6d576dfe88,6aa23303b041aa5e7e1b7b8e,6aa09bb296af1050f055ee3b,2026-09-10_14h35.03.613,Reading the Room,2026.1.3,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,6a192b448f463e6d576dfe88,6aa23303b041aa5e7e1b7b8e,6aa09bb296af1050f055ee3b,2026-09-10_14h35.03.613,Reading the Room,2026.1.3,MacIntel,59.88023952,34.3819,34.3881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,6a192b448f463e6d576dfe88,6aa23303b041aa5e7e1b7b8e,6aa09bb296af1050f055ee3b,2026-09-10_14h35.03.613,Reading the Room,2026.1.3,MacIntel,59.88023952,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,6a192b448f463e6d576dfe88,6aa23303b041aa5e7e1b7b8e,6aa09bb296af1050f055ee3b,2026-09-10_14h35.03.613,Reading the Room,2026.1.3,MacIntel,59.88023952,,,,37.7785,37.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,6a192b448f463e6d576dfe88,65,6aa09bb296af1050f055ee3b,2026-09-10_14h35.03.613,Reading the Room,2026.1.3,MacIntel,59.88023952,,,,,,39.3882,39.3884,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,6a192b448f463e6d576dfe88,65,6aa09bb296af1050f055ee3b,2026-09-10_14h35.03.613,Reading the Room,2026.1.3,MacIntel,59.88023952,,,,,,,,2,1,-9,2,10,1,4,4,4,3,3,2,2,1,1,3,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,6a192b448f463e6d576dfe88,65,6aa09bb296af1050f055ee3b,2026-09-10_14h35.03.613,Reading the Room,2026.1.3,MacIntel,59.88023952,,,,,,,,2,,,,,,,,,,,,,,,,,,110.8197,121.1195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,6a192b448f463e6d576dfe88,65,6aa09bb296af1050f055ee3b,2026-09-10_14h35.03.613,Reading the Room,2026.1.3,MacIntel,59.88023952,,,,,,,,2,,,,,,,,,,,,,,,,,,,,121.1196,151.5181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,6a192b448f463e6d576dfe88,65,6aa09bb296af1050f055ee3b,2026-09-10_14h35.03.613,Reading the Room,2026.1.3,MacIntel,59.88023952,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,151.5491,154.0526,0,2503,-0.371629319,0.214367689,1,0,0,one_red_dot,154.0533,155.0524,0,0,0,29,1,colour,images/2yellowDots.jpg,two_yellow_triangles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,6a192b448f463e6d576dfe88,65,6aa09bb296af1050f055ee3b,2026-09-10_14h35.03.613,Reading the Room,2026.1.3,MacIntel,59.88023952,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,155.0535,161.4354,0,6382,0.091488711,0.18398055,1,0,0,three_green_crosses,161.4356,162.4353,0,1,1,56,1,colour,images/4redCrosses.jpg,one_red_dot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,6a192b448f463e6d576dfe88,65,6aa09bb296af1050f055ee3b,2026-09-10_14h35.03.613,Reading the Room,2026.1.3,MacIntel,59.88023952,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,162.4365,165.8183,0,3382,0.083076884,0.189633773,1,0,0,three_green_crosses,165.8186,166.8187,0,2,2,40,1,colour,images/3redCrosses.jpg,one_red_dot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,6a192b448f463e6d576dfe88,65,6aa09bb296af1050f055ee3b,2026-09-10_14h35.03.613,Reading the Room,2026.1.3,MacIntel,59.88023952,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,166.8198,184.6849,1,17865,0.163186888,0.250675837,1,0,0,three_green_crosses,184.686,185.6855,0,3,3,39,1,colour,images/3greenTriangles.jpg,three_green_crosses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,6a192b448f463e6d576dfe88,65,6aa09bb296af1050f055ee3b,2026-09-10_14h35.03.613,Reading the Room,2026.1.3,MacIntel,59.88023952,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,185.6867,188.4016,0,2715,-0.374030876,0.15906386,1,0,0,one_red_dot,188.4026,189.4021,0,4,4,2,1,colour,images/1blueStar.jpg,four_blue_stars,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
